C:\Users\A\anaconda3\envs\rlproj\lib\site-packages\gym\core.py:317: DeprecationWarning: [33mWARN: Initializing wrapper in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
C:\Users\A\anaconda3\envs\rlproj\lib\site-packages\gym\wrappers\step_api_compatibility.py:39: DeprecationWarning: [33mWARN: Initializing environment in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
[34m[1mwandb[39m[22m: [33mWARNING[39m Step cannot be set when using syncing with tensorboard. Please log your step values as a metric such as 'global_step'
Episode: 970, Reward: 38.0, Avg Loss: 374.34490434746994, Avg Value: 14.957085687863199, Duration: 38
Episode: 980, Reward: 40.0, Avg Loss: 388.57620496749877, Avg Value: 24.485360431671143, Duration: 40
Episode: 990, Reward: 127.0, Avg Loss: 538.7959298186415, Avg Value: 35.79157320908674, Duration: 127
Episode: 1000, Reward: 51.0, Avg Loss: 900.1999751072304, Avg Value: 36.38590894727146, Duration: 51
Episode: 1000, Test Reward: 45.4
Episode: 1010, Reward: 27.0, Avg Loss: 1394.6096193525527, Avg Value: 26.435304204622906, Duration: 27
Episode: 1020, Reward: 19.0, Avg Loss: 1316.6732539126747, Avg Value: 7.495364258163853, Duration: 19
Episode: 1030, Reward: 11.0, Avg Loss: 1969.6038318980825, Avg Value: -0.04730270125649192, Duration: 11
Episode: 1040, Reward: 16.0, Avg Loss: 1611.8191902637482, Avg Value: 6.16666716337204, Duration: 16
Episode: 1050, Reward: 9.0, Avg Loss: 1464.3387875027126, Avg Value: 3.0781928300857544, Duration: 9
Episode: 1060, Reward: 10.0, Avg Loss: 982.3381622314453, Avg Value: 5.904278028011322, Duration: 10
Episode: 1070, Reward: 10.0, Avg Loss: 1133.3871479034424, Avg Value: 5.374329769611359, Duration: 10
Episode: 1080, Reward: 10.0, Avg Loss: 62.42602691650391, Avg Value: 6.514232099056244, Duration: 10
Episode: 1090, Reward: 8.0, Avg Loss: 50.280582427978516, Avg Value: 5.086517289280891, Duration: 8
Episode: 1100, Reward: 8.0, Avg Loss: 45.81703066825867, Avg Value: 5.491539970040321, Duration: 8
Episode: 1100, Test Reward: 9.1
Episode: 1110, Reward: 9.0, Avg Loss: 24.310941060384113, Avg Value: 3.1968684858746, Duration: 9
Episode: 1120, Reward: 10.0, Avg Loss: 21.44283962249756, Avg Value: 7.813950312137604, Duration: 10
Episode: 1130, Reward: 11.0, Avg Loss: 1023.2370113892989, Avg Value: 5.797707622701472, Duration: 11
Episode: 1140, Reward: 9.0, Avg Loss: 18.96167426639133, Avg Value: 3.1674186521106296, Duration: 9
Episode: 1150, Reward: 9.0, Avg Loss: 12.158349566989475, Avg Value: 5.931028803189595, Duration: 9
Episode: 1160, Reward: 9.0, Avg Loss: 12.994738366868761, Avg Value: 4.949968311521742, Duration: 9
Episode: 1170, Reward: 9.0, Avg Loss: 12.500491672092014, Avg Value: 4.567594766616821, Duration: 9
